"ID,""ID_BATCH"",""ID_RUN_STAGING"",""ID_CLIENT"",""SOURCE_RUN_ID"",""ID_CONFIGURATION"",""VALUE_LEVEL_1"",""VALUE_LEVEL_2"",""VALUE_LEVEL_3"",""VALUE_LEVEL_4"",""VALUE_LEVEL_5"",""ML_BEST_MODEL"",""ML_CLASSIFICATION"",""ML_TYPE"",""ML_STATUS"",""SCP_BEST_MODEL"",""SCP_CLASSIFICATION"",""SCP_STATUS"",""SERIES_CLASSIFICATION"",""COMPARISON_STATUS"",""HAS_BASE_CANDIDATE"",""HAS_SCP_CALCULATED"",""HAS_ML_CALCULATED"",""HISTORY_M1"",""HISTORY_M2"",""HISTORY_M3"",""HISTORY_M4"",""HISTORY_M5"",""HISTORY_M6"",""SCP_FORECAST_M1"",""SCP_FORECAST_M2"",""SCP_FORECAST_M3"",""SCP_FORECAST_M4"",""SCP_FORECAST_M5"",""SCP_FORECAST_M6"",""ML_FORECAST_M1"",""ML_FORECAST_M2"",""ML_FORECAST_M3"",""ML_FORECAST_M4"",""ML_FORECAST_M5"",""ML_FORECAST_M6"",""SCP_SIGNED_ERROR_M1"",""SCP_SIGNED_ERROR_M2"",""SCP_SIGNED_ERROR_M3"",""SCP_SIGNED_ERROR_M4"",""SCP_SIGNED_ERROR_M5"",""SCP_SIGNED_ERROR_M6"",""ML_SIGNED_ERROR_M1"",""ML_SIGNED_ERROR_M2"",""ML_SIGNED_ERROR_M3"",""ML_SIGNED_ERROR_M4"",""ML_SIGNED_ERROR_M5"",""ML_SIGNED_ERROR_M6"",""SCP_ABS_ERROR_M1"",""SCP_ABS_ERROR_M2"",""SCP_ABS_ERROR_M3"",""SCP_ABS_ERROR_M4"",""SCP_ABS_ERROR_M5"",""SCP_ABS_ERROR_M6"",""ML_ABS_ERROR_M1"",""ML_ABS_ERROR_M2"",""ML_ABS_ERROR_M3"",""ML_ABS_ERROR_M4"",""ML_ABS_ERROR_M5"",""ML_ABS_ERROR_M6"",""SCP_SQUARED_ERROR_M1"",""SCP_SQUARED_ERROR_M2"",""SCP_SQUARED_ERROR_M3"",""SCP_SQUARED_ERROR_M4"",""SCP_SQUARED_ERROR_M5"",""SCP_SQUARED_ERROR_M6"",""ML_SQUARED_ERROR_M1"",""ML_SQUARED_ERROR_M2"",""ML_SQUARED_ERROR_M3"",""ML_SQUARED_ERROR_M4"",""ML_SQUARED_ERROR_M5"",""ML_SQUARED_ERROR_M6"",""POSITIVE_HISTORY_MONTH_COUNT_M1"",""POSITIVE_HISTORY_MONTH_COUNT_M2"",""POSITIVE_HISTORY_MONTH_COUNT_M3"",""POSITIVE_HISTORY_MONTH_COUNT_M4"",""POSITIVE_HISTORY_MONTH_COUNT_M5"",""POSITIVE_HISTORY_MONTH_COUNT_M6"",""SCP_MAE_M1"",""SCP_MAE_M2"",""SCP_MAE_M3"",""SCP_MAE_M4"",""SCP_MAE_M5"",""SCP_MAE_M6"",""ML_MAE_M1"",""ML_MAE_M2"",""ML_MAE_M3"",""ML_MAE_M4"",""ML_MAE_M5"",""ML_MAE_M6"",""SCP_RMSE_M1"",""SCP_RMSE_M2"",""SCP_RMSE_M3"",""SCP_RMSE_M4"",""SCP_RMSE_M5"",""SCP_RMSE_M6"",""ML_RMSE_M1"",""ML_RMSE_M2"",""ML_RMSE_M3"",""ML_RMSE_M4"",""ML_RMSE_M5"",""ML_RMSE_M6"",""SCP_WAPE_M1"",""SCP_WAPE_M2"",""SCP_WAPE_M3"",""SCP_WAPE_M4"",""SCP_WAPE_M5"",""SCP_WAPE_M6"",""ML_WAPE_M1"",""ML_WAPE_M2"",""ML_WAPE_M3"",""ML_WAPE_M4"",""ML_WAPE_M5"",""ML_WAPE_M6"",""SCP_BIAS_M1"",""SCP_BIAS_M2"",""SCP_BIAS_M3"",""SCP_BIAS_M4"",""SCP_BIAS_M5"",""SCP_BIAS_M6"",""ML_BIAS_M1"",""ML_BIAS_M2"",""ML_BIAS_M3"",""ML_BIAS_M4"",""ML_BIAS_M5"",""ML_BIAS_M6"",""WINNER_METHOD_M1"",""WINNER_METHOD_M2"",""WINNER_METHOD_M3"",""WINNER_METHOD_M4"",""WINNER_METHOD_M5"",""WINNER_METHOD_M6"",""WINNER_MODEL_M1"",""WINNER_MODEL_M2"",""WINNER_MODEL_M3"",""WINNER_MODEL_M4"",""WINNER_MODEL_M5"",""WINNER_MODEL_M6"",""FINALIST_METHOD_M1"",""FINALIST_METHOD_M2"",""FINALIST_METHOD_M3"",""FINALIST_METHOD_M4"",""FINALIST_METHOD_M5"",""FINALIST_METHOD_M6"",""FINALIST_MODEL_M1"",""FINALIST_MODEL_M2"",""FINALIST_MODEL_M3"",""FINALIST_MODEL_M4"",""FINALIST_MODEL_M5"",""FINALIST_MODEL_M6"",""WINNER_IMPROVEMENT_PCT_M1"",""WINNER_IMPROVEMENT_PCT_M2"",""WINNER_IMPROVEMENT_PCT_M3"",""WINNER_IMPROVEMENT_PCT_M4"",""WINNER_IMPROVEMENT_PCT_M5"",""WINNER_IMPROVEMENT_PCT_M6"",""TOTAL_HISTORY_OLDER_3M"",""SCP_TOTAL_FORECAST_OLDER_3M"",""ML_TOTAL_FORECAST_OLDER_3M"",""SCP_TOTAL_SIGNED_ERROR_OLDER_3M"",""ML_TOTAL_SIGNED_ERROR_OLDER_3M"",""SCP_TOTAL_ABS_ERROR_OLDER_3M"",""ML_TOTAL_ABS_ERROR_OLDER_3M"",""SCP_TOTAL_SQUARED_ERROR_OLDER_3M"",""ML_TOTAL_SQUARED_ERROR_OLDER_3M"",""POSITIVE_HISTORY_MONTH_COUNT_OLDER_3M"",""SCP_MAE_OLDER_3M"",""ML_MAE_OLDER_3M"",""SCP_RMSE_OLDER_3M"",""ML_RMSE_OLDER_3M"",""SCP_WAPE_OLDER_3M"",""ML_WAPE_OLDER_3M"",""SCP_BIAS_OLDER_3M"",""ML_BIAS_OLDER_3M"",""WINNER_METHOD_OLDER_3M"",""WINNER_MODEL_OLDER_3M"",""FINALIST_METHOD_OLDER_3M"",""FINALIST_MODEL_OLDER_3M"",""WINNER_IMPROVEMENT_PCT_OLDER_3M"",""TOTAL_HISTORY_RECENT_3M"",""SCP_TOTAL_FORECAST_RECENT_3M"",""ML_TOTAL_FORECAST_RECENT_3M"",""SCP_TOTAL_SIGNED_ERROR_RECENT_3M"",""ML_TOTAL_SIGNED_ERROR_RECENT_3M"",""SCP_TOTAL_ABS_ERROR_RECENT_3M"",""ML_TOTAL_ABS_ERROR_RECENT_3M"",""SCP_TOTAL_SQUARED_ERROR_RECENT_3M"",""ML_TOTAL_SQUARED_ERROR_RECENT_3M"",""POSITIVE_HISTORY_MONTH_COUNT_RECENT_3M"",""SCP_MAE_RECENT_3M"",""ML_MAE_RECENT_3M"",""SCP_RMSE_RECENT_3M"",""ML_RMSE_RECENT_3M"",""SCP_WAPE_RECENT_3M"",""ML_WAPE_RECENT_3M"",""SCP_BIAS_RECENT_3M"",""ML_BIAS_RECENT_3M"",""WINNER_METHOD_RECENT_3M"",""WINNER_MODEL_RECENT_3M"",""FINALIST_METHOD_RECENT_3M"",""FINALIST_MODEL_RECENT_3M"",""WINNER_IMPROVEMENT_PCT_RECENT_3M"",""TOTAL_HISTORY_6M"",""SCP_TOTAL_FORECAST_6M"",""ML_TOTAL_FORECAST_6M"",""SCP_TOTAL_SIGNED_ERROR_6M"",""ML_TOTAL_SIGNED_ERROR_6M"",""SCP_TOTAL_ABS_ERROR_6M"",""ML_TOTAL_ABS_ERROR_6M"",""SCP_TOTAL_SQUARED_ERROR_6M"",""ML_TOTAL_SQUARED_ERROR_6M"",""POSITIVE_HISTORY_MONTH_COUNT_6M"",""SCP_MAE_6M"",""ML_MAE_6M"",""SCP_RMSE_6M"",""ML_RMSE_6M"",""SCP_WAPE_6M"",""ML_WAPE_6M"",""SCP_BIAS_6M"",""ML_BIAS_6M"",""WINNER_METHOD_6M"",""WINNER_MODEL_6M"",""FINALIST_METHOD_6M"",""FINALIST_MODEL_6M"",""WINNER_IMPROVEMENT_PCT_6M"",""COPIED_AT"",""HAS_ML_EXCLUDED"",""ML_EXCLUSION_REASON"",""SCP_NO_OUTPUT_REASON"""
"23903,68,67,10246,1,2641,Contra Pedido,Producto terminado,ALMA,""5227"",POL-ES GROUP KRYSTYNA GAWEL,,,,,copy last year,copy last year,success,,NOT_COMPARABLE_MISSING_SCP_AND_ML,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-17 15:35:55.648,1,MissingHistory,NoForecastRowsMaterialized"
"23904,68,67,10246,1,3261,Contra Stock,Producto terminado,AUCHAN,""3183"",AUCHAN HYPERMARCHE SAS,AutoETS,smooth_acceptable,smooth_acceptable_acceptable,acceptable,x11 seasonal,x11 seasonal,success,smooth_acceptable,COMPARABLE,1,1,1,702.0,702.0,381.0,702.0,351.0,585.0,481.0,691.0,511.0,589.0,262.0,446.0,562.0,640.0,576.0,474.0,478.0,482.0,-221.0,-11.0,130.0,-113.0,-89.0,-139.0,-140.0,-62.0,195.0,-228.0,127.0,-103.0,221.0,11.0,130.0,113.0,89.0,139.0,140.0,62.0,195.0,228.0,127.0,103.0,48841.0,121.0,16900.0,12769.0,7921.0,19321.0,19600.0,3844.0,38025.0,51984.0,16129.0,10609.0,1,1,1,1,1,1,221.0,11.0,130.0,113.0,89.0,139.0,140.0,62.0,195.0,228.0,127.0,103.0,221.0,11.0,130.0,113.0,89.0,139.0,140.0,62.0,195.0,228.0,127.0,103.0,0.3148148148148148,0.01566951566951567,0.34120734908136485,0.16096866096866097,0.2535612535612536,0.2376068376068376,0.19943019943019943,0.08831908831908832,0.5118110236220472,0.3247863247863248,0.36182336182336183,0.17606837606837608,-0.3148148148148148,-0.01566951566951567,0.34120734908136485,-0.16096866096866097,-0.2535612535612536,-0.2376068376068376,-0.19943019943019943,-0.08831908831908832,0.5118110236220472,-0.3247863247863248,0.36182336182336183,-0.17606837606837608,ML,SCP,SCP,SCP,SCP,ML,AutoETS,x11 seasonal,x11 seasonal,x11 seasonal,x11 seasonal,AutoETS,SCP,ML,ML,ML,ML,SCP,x11 seasonal,AutoETS,AutoETS,AutoETS,AutoETS,x11 seasonal,36.651583710407245,82.25806451612902,33.33333333333333,50.43859649122807,29.92125984251968,25.899280575539557,1638.0,1297.0,1434.0,-341.0,-204.0,341.0,458.0,40011.0,78722.0,3,113.66666666666667,152.66666666666666,115.48592987892508,161.9897116074557,0.2081807081807082,0.2796092796092796,-0.2081807081807082,-0.12454212454212454,SCP,x11 seasonal,ML,AutoETS,25.54585152838428,1785.0,1683.0,1778.0,-102.0,-7.0,362.0,397.0,65862.0,61469.0,3,120.66666666666667,132.33333333333334,148.16882263148344,143.1421205189677,0.20280112044817927,0.22240896358543416,-0.05714285714285714,-0.00392156862745098,SCP,x11 seasonal,ML,AutoETS,8.816120906801002,3423.0,2980.0,3212.0,-443.0,-211.0,703.0,855.0,105873.0,140191.0,6,117.16666666666667,142.5,132.83636550282458,152.85668669268827,0.2053754016944201,0.24978089395267308,-0.1294186386210926,-0.061641834647969615,SCP,x11 seasonal,ML,AutoETS,17.77777777777778,2026-07-17 15:35:55.648,0,,"
"23905,68,67,10246,1,10290,Contra Stock,Aceituna,*BOM 3 5 FNG,""10929"",""ACEITUNAS OVIDIO, S.L"",,,,,copy last year,copy last year,success,,NOT_COMPARABLE_MISSING_SCP_AND_ML,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-17 15:35:55.648,1,MissingHistory,NoForecastRowsMaterialized"
"23906,68,67,10246,1,5591,Contra Stock,Producto terminado,EXCELENCIA,""2607"",""CUELI ARCE,  S.L."",TSB,intermittent_acceptable,intermittent_acceptable_acceptable,acceptable,seasonal discrete,seasonal discrete,success,intermittent_acceptable,COMPARABLE,1,1,1,30.0,10.0,0.0,40.0,0.0,15.0,17.0,18.0,11.0,13.0,2.0,7.0,6.0,7.0,6.0,7.0,8.0,7.0,-13.0,8.0,11.0,-27.0,2.0,-8.0,-24.0,-3.0,6.0,-33.0,8.0,-8.0,13.0,8.0,11.0,27.0,2.0,8.0,24.0,3.0,6.0,33.0,8.0,8.0,169.0,64.0,121.0,729.0,4.0,64.0,576.0,9.0,36.0,1089.0,64.0,64.0,1,1,0,1,0,1,13.0,8.0,,27.0,,8.0,24.0,3.0,,33.0,,8.0,13.0,8.0,,27.0,,8.0,24.0,3.0,,33.0,,8.0,0.43333333333333335,0.8,,0.675,,0.5333333333333333,0.8,0.3,,0.825,,0.5333333333333333,-0.43333333333333335,0.8,,-0.675,,-0.5333333333333333,-0.8,-0.3,,-0.825,,-0.5333333333333333,SCP,ML,,SCP,,TIE,seasonal discrete,TSB,,seasonal discrete,,,ML,SCP,,ML,,,TSB,seasonal discrete,,TSB,,,45.833333333333336,62.5,,18.181818181818173,,0.0,55.0,22.0,22.0,-33.0,-33.0,37.0,49.0,797.0,1217.0,2,18.5,24.5,19.96246477767713,24.66779276708802,0.6727272727272727,0.8909090909090909,-0.6,-0.6,SCP,seasonal discrete,ML,TSB,24.489795918367342,40.0,46.0,19.0,6.0,-21.0,32.0,33.0,354.0,621.0,2,16.0,16.5,13.30413469565007,17.621010186706094,0.8,0.825,0.15,-0.525,SCP,seasonal discrete,ML,TSB,3.0303030303030196,95.0,68.0,41.0,-27.0,-54.0,69.0,82.0,1151.0,1838.0,4,17.25,20.5,16.963195453687373,21.435951110226018,0.7263157894736842,0.8631578947368421,-0.28421052631578947,-0.5684210526315789,SCP,seasonal discrete,ML,TSB,15.853658536585364,2026-07-17 15:35:55.648,0,,"
"23907,68,67,10246,1,3279,Contra Stock,Aceituna,*BOM 3 5 FNG,""10928"",""GARCIA CATALAN, ANTONIO JOSE"",,,,,copy last year,copy last year,success,,NOT_COMPARABLE_MISSING_SCP_AND_ML,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-17 15:35:55.648,1,MissingHistory,NoForecastRowsMaterialized"
"23908,68,67,10246,1,5737,Contra Stock,Producto terminado,EXCELENCIA,""2607"",""CALIDAD, NATURALEZA Y PRECIO, SLU"",,,,,preserve current forecast,preserve current forecast,success,,NOT_COMPARABLE_MISSING_SCP_AND_ML,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-17 15:35:55.648,1,MissingHistory,NoForecastRowsMaterialized"
"23909,68,67,10246,1,8557,Contra Pedido,Producto terminado,FLORESUR,""5124"",""SOLANO LOPEZ, S.A."",,,,,copy last year,copy last year,success,,NOT_COMPARABLE_MISSING_SCP_AND_ML,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-17 15:35:55.648,1,MissingHistory,NoForecastRowsMaterialized"
"23910,68,67,10246,1,3295,Contra Pedido,Producto terminado,EXCELENCIA,""7428"",DEVELEY POLSKA SP ZO.O,SeasonalNaive,seasonal_discontinuous_acceptable,seasonal_discontinuous_acceptable_acceptable,acceptable,copy last year,copy last year,success,seasonal_discontinuous_acceptable,COMPARABLE,1,1,1,0.0,840.0,0.0,0.0,0.0,0.0,0.0,839.0,0.0,0.0,0.0,0.0,0.0,839.0,0.0,326.0,0.0,163.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,326.0,0.0,163.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,326.0,0.0,163.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,106276.0,0.0,26569.0,0,1,0,0,0,0,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,0.0011904761904761906,,,,,,0.0011904761904761906,,,,,,-0.0011904761904761906,,,,,,-0.0011904761904761906,,,,,,TIE,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,489.0,0.0,489.0,0.0,489.0,0.0,132845.0,0,,,,,,,,,,,,,,840.0,839.0,839.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,0.0011904761904761906,0.0011904761904761906,-0.0011904761904761906,-0.0011904761904761906,TIE,,,,0.0,840.0,839.0,1328.0,-1.0,488.0,1.0,490.0,1.0,132846.0,1,1.0,490.0,1.0,364.4804521507292,0.0011904761904761906,0.5833333333333334,-0.0011904761904761906,0.580952380952381,SCP,copy last year,ML,SeasonalNaive,99.79591836734694,2026-07-17 15:35:55.648,0,,NoForecastRowsMaterialized"
"23911,68,67,10246,1,10304,Contra Stock,Aceituna,*BOM 3 5 FNG,""8788"",""RUIZ ROMERO, JUAN"",,,,,copy last year,copy last year,success,,NOT_COMPARABLE_MISSING_SCP_AND_ML,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-17 15:35:55.648,1,MissingHistory,NoForecastRowsMaterialized"
"23912,68,67,10246,1,5643,Contra Stock,Aceituna,*BOM 3 5 FNG,""10893"",""ACEITUNAS DAVID JIMENEZ, S.L.U"",,,,,copy last year,copy last year,success,,NOT_COMPARABLE_MISSING_SCP_AND_ML,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-17 15:35:55.648,1,MissingHistory,NoForecastRowsMaterialized"
"23913,68,67,10246,1,5787,Contra Pedido,Producto terminado,ITLV,""7347"",""BORGES AGRICULTURAL INDUSTRIAL EDIBLE OILS, S.A.U."",TSB,intermittent_acceptable,intermittent_acceptable_acceptable,acceptable,copy last year,copy last year,success,intermittent_acceptable,COMPARABLE,1,1,1,209.0,0.0,0.0,160.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,62.0,62.0,30.0,30.0,30.0,-209.0,0.0,0.0,-70.0,0.0,0.0,-209.0,62.0,62.0,-130.0,30.0,30.0,209.0,0.0,0.0,70.0,0.0,0.0,209.0,62.0,62.0,130.0,30.0,30.0,43681.0,0.0,0.0,4900.0,0.0,0.0,43681.0,3844.0,3844.0,16900.0,900.0,900.0,1,0,0,1,0,0,209.0,,,70.0,,,209.0,,,130.0,,,209.0,,,70.0,,,209.0,,,130.0,,,1.0,,,0.4375,,,1.0,,,0.8125,,,-1.0,,,-0.4375,,,-1.0,,,-0.8125,,,TIE,,,SCP,,,,,,copy last year,,,,,,ML,,,,,,TSB,,,0.0,,,46.15384615384615,,,160.0,90.0,90.0,-70.0,-70.0,70.0,190.0,4900.0,18700.0,1,70.0,190.0,70.0,136.74794331177344,0.4375,1.1875,-0.4375,-0.4375,SCP,copy last year,ML,TSB,63.1578947368421,209.0,0.0,124.0,-209.0,-85.0,209.0,333.0,43681.0,51369.0,1,209.0,333.0,209.0,226.64730309447762,1.0,1.5933014354066986,-1.0,-0.40669856459330145,SCP,copy last year,ML,TSB,37.23723723723724,369.0,90.0,214.0,-279.0,-155.0,279.0,523.0,48581.0,70069.0,2,139.5,261.5,155.8540984382509,187.17505175637058,0.7560975609756098,1.4173441734417345,-0.7560975609756098,-0.42005420054200543,SCP,copy last year,ML,TSB,46.65391969407266,2026-07-17 15:35:55.648,0,,NoForecastRowsMaterialized"
"23914,68,67,10246,1,3311,Contra Pedido,Producto terminado,FLORESUR,""6938"",""SOLANO LOPEZ, S.A."",,,,,copy last year,copy last year,success,,NOT_COMPARABLE_MISSING_SCP_AND_ML,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-17 15:35:55.648,1,MissingHistory,NoForecastRowsMaterialized"
"23915,68,67,10246,1,10338,Contra Stock,Producto terminado,EXCELENCIA,""21718"",""ALBERTOS FOOD, S.L"",,unknown_oneOff,unknown_oneOff_oneOff,oneOff,syntetos-boylan,syntetos-boylan,success,unknown_oneOff,NOT_COMPARABLE_MISSING_SCP_AND_ML,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-17 15:35:55.648,0,,NoForecastRowsMaterialized"
"23916,68,67,10246,1,5725,Contra Stock,Producto terminado,EXCELENCIA,""3505"",""DISTR.Y REPR.ALIMENTICIAS, S.A."",AutoTheta,erratic_acceptable,erratic_acceptable_acceptable,acceptable,x11 seasonal,x11 seasonal,success,erratic_acceptable,COMPARABLE,1,1,1,18.0,26.0,54.0,314.0,436.0,40.0,185.0,199.0,176.0,62.0,27.0,39.0,29.0,30.0,30.0,23.0,23.0,25.0,167.0,173.0,122.0,-252.0,-409.0,-1.0,11.0,4.0,-24.0,-291.0,-413.0,-15.0,167.0,173.0,122.0,252.0,409.0,1.0,11.0,4.0,24.0,291.0,413.0,15.0,27889.0,29929.0,14884.0,63504.0,167281.0,1.0,121.0,16.0,576.0,84681.0,170569.0,225.0,1,1,1,1,1,1,167.0,173.0,122.0,252.0,409.0,1.0,11.0,4.0,24.0,291.0,413.0,15.0,167.0,173.0,122.0,252.0,409.0,1.0,11.0,4.0,24.0,291.0,413.0,15.0,9.277777777777779,6.653846153846154,2.259259259259259,0.802547770700637,0.9380733944954128,0.025,0.6111111111111112,0.15384615384615385,0.4444444444444444,0.9267515923566879,0.9472477064220184,0.375,9.277777777777779,6.653846153846154,2.259259259259259,-0.802547770700637,-0.9380733944954128,-0.025,0.6111111111111112,0.15384615384615385,-0.4444444444444444,-0.9267515923566879,-0.9472477064220184,-0.375,ML,ML,ML,SCP,SCP,SCP,AutoTheta,AutoTheta,AutoTheta,x11 seasonal,x11 seasonal,x11 seasonal,SCP,SCP,SCP,ML,ML,ML,x11 seasonal,x11 seasonal,x11 seasonal,AutoTheta,AutoTheta,AutoTheta,93.41317365269461,97.6878612716763,80.32786885245902,13.4020618556701,0.9685230024213134,93.33333333333333,790.0,128.0,71.0,-662.0,-719.0,662.0,719.0,230786.0,255475.0,3,220.66666666666666,239.66666666666666,277.3601749831195,291.81900783419394,0.8379746835443038,0.910126582278481,-0.8379746835443038,-0.910126582278481,SCP,x11 seasonal,ML,AutoTheta,7.927677329624472,98.0,560.0,89.0,462.0,-9.0,462.0,39.0,72702.0,713.0,3,154.0,13.0,155.6727336433712,15.416441439796236,4.714285714285714,0.3979591836734694,4.714285714285714,-0.09183673469387756,ML,AutoTheta,SCP,x11 seasonal,91.55844155844156,888.0,688.0,160.0,-200.0,-728.0,1124.0,758.0,303488.0,256188.0,6,187.33333333333334,126.33333333333333,224.9029420290747,206.63494380186523,1.2657657657657657,0.8536036036036037,-0.22522522522522523,-0.8198198198198198,ML,AutoTheta,SCP,x11 seasonal,32.56227758007117,2026-07-17 15:35:55.648,0,,"
